,loss,mean_absolute_error,val_loss,val_mean_absolute_error
0,7.274441636126975,2.384568214416504,5.70554122607417,2.0723555088043213
1,5.0519521443740185,1.9444729089736938,3.7467491649410047,1.6512264013290405
2,3.0382971556290337,1.4714858531951904,2.251402470653673,1.2502721548080444
3,1.8438332547312197,1.0928757190704346,1.648611578057194,1.0276999473571777
4,1.4027263301870097,0.9251607060432434,1.3099931174337203,0.9102912545204163
5,1.1066076794396276,0.8125820755958557,1.0391006968478582,0.8011289834976196
6,0.879712603662325,0.7100491523742676,0.825757307787138,0.7032819986343384
7,0.7088594517630079,0.6284574270248413,0.6689285371930777,0.6212713718414307
8,0.5874598253032436,0.5604731440544128,0.5602214495089088,0.5592139363288879
9,0.49887949082514516,0.5100669264793396,0.4868684872488968,0.514105498790741
10,0.4357918598081755,0.47405633330345154,0.43935564618480943,0.48356562852859497
11,0.3865538061313007,0.44548481702804565,0.3986974270710288,0.45658600330352783
12,0.34958622345457907,0.42079296708106995,0.37175681544748235,0.43745434284210205
13,0.3216701545145201,0.39970993995666504,0.3513793918863529,0.42780759930610657
14,0.30000489917786227,0.3847711384296417,0.3293368020545095,0.41139426827430725
15,0.2818006912003393,0.37148189544677734,0.3138034705975921,0.40115073323249817
16,0.26658388194830523,0.36027687788009644,0.3049395120748438,0.39410489797592163
17,0.2517664090770742,0.348026841878891,0.2926139150009669,0.3874834477901459
18,0.24108353726889775,0.3394468128681183,0.2755557710508537,0.3688350319862366
19,0.23137191099965054,0.33121269941329956,0.2649089514075671,0.3590793013572693
20,0.22320866422808688,0.3223493695259094,0.25889268630846934,0.3548603951931
21,0.2165697751485783,0.3159591257572174,0.24763919534707787,0.3436483144760132
22,0.2113978932409183,0.3106810748577118,0.24236742498001848,0.3365444540977478
23,0.20572438609340918,0.30751222372055054,0.23790324310493166,0.33301064372062683
24,0.2005305006776167,0.3018403947353363,0.23278820847652604,0.3291400074958801
25,0.19559217519734218,0.29778623580932617,0.22807569865568314,0.32356271147727966
26,0.1917697032508643,0.293908029794693,0.22292356782263698,0.32154136896133423
27,0.1883832718367162,0.2900014817714691,0.219802444006675,0.3162200152873993
28,0.1847503115625485,0.2867632806301117,0.2148321656814279,0.3115050196647644
29,0.18150483249970104,0.2820754647254944,0.21219153420057993,0.30838561058044434
30,0.17838144561518793,0.280588835477829,0.21130471722637606,0.3049670457839966
31,0.17549754784482977,0.27747848629951477,0.20681477721821864,0.3011420667171478
32,0.17402337677776814,0.2754848599433899,0.2057915369370471,0.3015010356903076
33,0.1708624550829763,0.27196204662323,0.20454683226847611,0.2963029146194458
34,0.16887157264610994,0.27100518345832825,0.20332018561106288,0.2939733564853668
35,0.166384888731915,0.267576664686203,0.19971102818539704,0.2916962206363678
36,0.16476120297675548,0.2660120129585266,0.1994639485838296,0.2920442223548889
37,0.16320931304084219,0.26434019207954407,0.20045297714496377,0.2946914732456207
38,0.16175434220096338,0.2615266442298889,0.19805960099784017,0.2917212247848511
39,0.15964427371711834,0.2604215145111084,0.19746752847251725,0.2908160984516144
40,0.15629806879745878,0.2568979263305664,0.1978404549040526,0.29399269819259644
41,0.158600102543183,0.25761866569519043,0.19270643523396858,0.28443092107772827
42,0.1555367300853781,0.2544592618942261,0.1927853336472141,0.2854400873184204
43,0.1542763070243856,0.25351768732070923,0.19128215094517603,0.28459036350250244
44,0.1532260535041923,0.2525798976421356,0.1902992092013926,0.2815391421318054
45,0.1528910460031551,0.25119853019714355,0.18886453347803106,0.28047606348991394
46,0.15152955387273562,0.24996083974838257,0.1916589226733108,0.28476810455322266
47,0.1500220040426306,0.24835394322872162,0.18930552500741418,0.27994754910469055
48,0.1494236884071775,0.24745352566242218,0.18997259779276826,0.280758261680603
49,0.14851979757456676,0.24536408483982086,0.1864317525680016,0.2768319845199585
50,0.14695484563708305,0.24437332153320312,0.1890545793220094,0.2798471450805664
51,0.1450284973758718,0.24176503717899323,0.19090846650857365,0.2813120484352112
52,0.1449570246040821,0.24256059527397156,0.1893168625004129,0.2805492579936981
53,0.1446015633156766,0.24337191879749298,0.18696276751448726,0.2792488634586334
54,0.14330730376684148,0.24194283783435822,0.1882097292720988,0.27702027559280396
55,0.1422177132057107,0.2403050661087036,0.18724795195927899,0.2789716422557831
56,0.14205578771298347,0.2392837107181549,0.190032407358029,0.28108665347099304
57,0.1412513485259336,0.2389981895685196,0.1852015444622176,0.2736319303512573
58,0.14033227640649545,0.23813337087631226,0.19078831856394343,0.2775314152240753
59,0.13832949077629525,0.23571114242076874,0.18496701675105587,0.2742885947227478
60,0.13750090514836105,0.2363443374633789,0.18868953778324338,0.27515748143196106
61,0.13859429931187112,0.23457621037960052,0.1847822743625913,0.2725429832935333
62,0.1369096347657235,0.2323693186044693,0.18706845231177122,0.27668365836143494
63,0.13660546076362548,0.23467084765434265,0.18442695764987102,0.2714187800884247
64,0.13535236923590951,0.23039399087429047,0.18574091230066,0.27308517694473267
65,0.13560488236987073,0.23172760009765625,0.1857718922634699,0.2729317247867584
66,0.13482229711244936,0.230420783162117,0.18653588150458178,0.27261218428611755
67,0.13418161528913872,0.23022213578224182,0.18571105870977633,0.2703888714313507
68,0.1337511142634827,0.22808381915092468,0.18254246710314048,0.26724353432655334
69,0.13150857737206895,0.22766146063804626,0.18645555121018278,0.2752823233604431
70,0.131934257629125,0.2281818389892578,0.18336331551501944,0.26802095770835876
71,0.13067402431498404,0.2272205799818039,0.18483343791281553,0.26794540882110596
72,0.13064476207870504,0.2243395894765854,0.1856755666234036,0.27110937237739563
73,0.13011254694150842,0.22570590674877167,0.1833825778399141,0.2684279680252075
74,0.1289005110283261,0.22348664700984955,0.184789874238182,0.269607275724411
75,0.12697526780159576,0.2234448939561844,0.18304111705812523,0.26751700043678284
76,0.12670083319687325,0.22142040729522705,0.18284865552574253,0.26904720067977905
77,0.1273635563481113,0.2227446287870407,0.18245902289112473,0.2645529508590698
78,0.12618717146308525,0.22078663110733032,0.18336185229655869,0.26529642939567566
79,0.1258188924225776,0.2196187973022461,0.18573383615011269,0.2664646804332733
80,0.12375632219988367,0.21903696656227112,0.18138178025863816,0.26290982961654663
81,0.12468017346185187,0.21884474158287048,0.1829177662139838,0.26674917340278625
82,0.12343424202307411,0.2173517495393753,0.18299489926470064,0.2650206387042999
83,0.12210533784135529,0.21547158062458038,0.18316581416668493,0.2639445662498474
84,0.12146207487777523,0.21674102544784546,0.18466956722188488,0.26577702164649963
85,0.12118224605270055,0.21515877544879913,0.18158088003398878,0.2629913091659546
86,0.11959106831446938,0.21514345705509186,0.18096688442912232,0.2619253396987915
87,0.11990554537624121,0.21458661556243896,0.18325725710240862,0.26268914341926575
88,0.11881860588555751,0.21336613595485687,0.1818393034692234,0.262468546628952
89,0.11835499431775964,0.21253815293312073,0.18457036467767934,0.2648466229438782
90,0.11847944735832837,0.2120933085680008,0.18110257754376877,0.25972312688827515
91,0.11633820426852806,0.21242235600948334,0.18203069501085628,0.26331010460853577
92,0.11615581300271594,0.20961925387382507,0.1819653959617184,0.2616858184337616
93,0.11517821049884609,0.21005916595458984,0.18366702928218145,0.26360487937927246
94,0.11602985381108263,0.20934174954891205,0.17984281572411442,0.25921395421028137
95,0.11340486144889957,0.20782570540905,0.1833565557720922,0.2603430151939392
96,0.1139002303066461,0.20624005794525146,0.18693452308370648,0.2656943202018738
97,0.11329415367673272,0.20597511529922485,0.18269059119861214,0.2608169615268707
98,0.113013897900996,0.20743784308433533,0.1798785433244025,0.2557235360145569
99,0.11164807455371255,0.20536990463733673,0.18258937499035746,0.26502087712287903
100,0.11154858128208181,0.20497694611549377,0.18290746415095926,0.2611500024795532
101,0.11010936850115009,0.20393377542495728,0.1801837850037354,0.2568552494049072
102,0.10980068054050207,0.2019326537847519,0.18332687154908187,0.2610399127006531
103,0.10866758186856042,0.2018226683139801,0.1773895099641026,0.2555617392063141
104,0.10753121579308873,0.1989986151456833,0.18017108525886022,0.25555238127708435
105,0.10692878027001153,0.19991865754127502,0.17749380139654677,0.2515348494052887
106,0.105476220421817,0.19890335202217102,0.17881954049251725,0.25159716606140137
107,0.10503796998249448,0.19790659844875336,0.1767748047357127,0.2502851188182831
108,0.10455084600202415,0.19700750708580017,0.1775053134527524,0.2544574439525604
109,0.1048968160605949,0.197182759642601,0.17709877014915842,0.24994979798793793
110,0.10377289970283923,0.19499991834163666,0.17531446673318438,0.24718132615089417
111,0.10225036663367697,0.1934444010257721,0.17873564578604584,0.25047567486763
112,0.10233955040736042,0.19423262774944305,0.17396648269495005,0.24994508922100067
113,0.10074314313090366,0.19157537817955017,0.1739614139858592,0.24600857496261597
114,0.09969950787237157,0.19110821187496185,0.17661414006149334,0.24761447310447693
115,0.09862829987769542,0.19120454788208008,0.17395960368369537,0.2451188862323761
116,0.09848143152244714,0.1909458339214325,0.1703839306667943,0.23896291851997375
117,0.09733676756529705,0.18695619702339172,0.17124317444731052,0.24113401770591736
118,0.09634945946543114,0.18779902160167694,0.1739563341186088,0.24217243492603302
119,0.09520229158680076,0.1855517476797104,0.17344344123938193,0.24279047548770905
120,0.09555556078481933,0.18605296313762665,0.1717625272514892,0.23954705893993378
121,0.09452521691665701,0.18362076580524445,0.1723246200101689,0.23977378010749817
122,0.09331990098175795,0.18294237554073334,0.17025372049462775,0.23620276153087616
123,0.09374119855625473,0.18260791897773743,0.16893833992551133,0.23460543155670166
124,0.09209029291473005,0.18025557696819305,0.17043325347492322,0.23588252067565918
125,0.09166584414956362,0.17977793514728546,0.16965428145865064,0.23577092587947845
126,0.09060466406947892,0.1788749098777771,0.17046573989553798,0.23514136672019958
127,0.09069956045435823,0.178413987159729,0.17049004468128157,0.23481568694114685
128,0.08898550219347943,0.17713265120983124,0.17661474297995045,0.24312573671340942
129,0.08786503525207871,0.17663584649562836,0.16814747256730136,0.23309361934661865
130,0.08856993439890769,0.17419090867042542,0.1679105571989212,0.2310335636138916
131,0.08732887187405773,0.17259852588176727,0.1703495307457995,0.2329224944114685
132,0.08621672775758349,0.17351789772510529,0.1696445099572561,0.23186220228672028
133,0.08584486012873442,0.1729775369167328,0.17333999450913323,0.23522987961769104
134,0.08601808086361575,0.17435207962989807,0.16787963542089504,0.23209945857524872
135,0.08486175646438547,0.17292852699756622,0.1709766677579298,0.23529720306396484
136,0.08432425129348817,0.1690962165594101,0.16707340163280582,0.22734913229942322
137,0.08387450007316859,0.17044688761234283,0.169208369051031,0.2315835803747177
138,0.08202510748220526,0.16812658309936523,0.17236569150691933,0.23338109254837036
139,0.08252529326178458,0.16966889798641205,0.1728650195119687,0.23705965280532837
140,0.08142482813285745,0.1664143055677414,0.16878446438327643,0.23017460107803345
141,0.08064699419976576,0.16645756363868713,0.16758275336678924,0.22770050168037415
142,0.08010058473471714,0.16553422808647156,0.16866127244549584,0.22894655168056488
143,0.08012730875254973,0.1653677374124527,0.16925208480134252,0.22954979538917542
144,0.07947421252079633,0.16278910636901855,0.17459640901081158,0.23357656598091125
145,0.07927926771504723,0.16545501351356506,0.17058680465123166,0.22800292074680328
146,0.07850671855165907,0.16211630403995514,0.16841351298730461,0.2258509248495102
147,0.07826053492886864,0.16264162957668304,0.17522310261303195,0.23317591845989227
148,0.07770236026819634,0.1623767912387848,0.17192391236497181,0.2280186414718628
149,0.07596541710359894,0.16166621446609497,0.1719374845421352,0.2289959192276001
150,0.07511603054792984,0.15853658318519592,0.1703743812777161,0.22598911821842194
151,0.07683395889952131,0.16142992675304413,0.17027808218108115,0.22459135949611664
152,0.07453179112433092,0.1587519347667694,0.1779049095976655,0.2350936084985733
153,0.07511503103634586,0.15866801142692566,0.1710900458169248,0.2257309854030609
154,0.07500458642354478,0.15884001553058624,0.17273886541934852,0.22448769211769104
155,0.07469944987931977,0.15765950083732605,0.17166116988366076,0.22484299540519714
156,0.07314304906227019,0.1554715484380722,0.17636860982646277,0.2287045121192932
157,0.07305085578042528,0.1563703566789627,0.1716744286346171,0.22281725704669952
158,0.07224420567407557,0.15462347865104675,0.17483427362566706,0.22875277698040009
159,0.07200106150349198,0.15526407957077026,0.1710630466131325,0.22565291821956635
160,0.07113581142671731,0.15457916259765625,0.1729731589036207,0.2248862385749817
161,0.07070287588335898,0.15432694554328918,0.1729094584231898,0.22382068634033203
162,0.07037467764609534,0.15264703333377838,0.17835569508940502,0.2298111915588379
163,0.06988149164649456,0.15236800909042358,0.17612253429394706,0.22762629389762878
164,0.06938083639935307,0.15264102816581726,0.17445313047304772,0.22495536506175995
165,0.06930539141530576,0.15000706911087036,0.17450630409781792,0.22642679512500763
166,0.06891567745934361,0.15093877911567688,0.1706910784667721,0.2176569253206253
167,0.0676015010913429,0.14917124807834625,0.1793744111353924,0.22940905392169952
168,0.06887105803774751,0.14999179542064667,0.17443327802910857,0.22132954001426697
169,0.06674065558320802,0.15020745992660522,0.17446965741350798,0.22632822394371033
170,0.06744192407021056,0.1494811326265335,0.17521130238112104,0.22296717762947083
171,0.06648478571973417,0.14885614812374115,0.18519325090333136,0.2414511889219284
172,0.06682894457860486,0.14758659899234772,0.17434543720704818,0.22089986503124237
173,0.06620129635152609,0.14792218804359436,0.1806071814379866,0.2287854701280594
174,0.06577438905673183,0.14773982763290405,0.18139408389475378,0.23472385108470917
175,0.06590065445103076,0.14776289463043213,0.17861478543130418,0.22513826191425323
176,0.06548455007293302,0.14625608921051025,0.17707919427407715,0.22356592118740082
177,0.06453484936576823,0.14781560003757477,0.17940073740180057,0.22382508218288422
178,0.06457400058760591,0.14519667625427246,0.17992026905533628,0.22430020570755005
179,0.06446552078199128,0.14729808270931244,0.1795675608133174,0.22318044304847717
180,0.06428159740955933,0.14572949707508087,0.17745409726435332,0.221909299492836
181,0.0632626217506502,0.1450832337141037,0.1836685256799314,0.2307819277048111
182,0.06288956775856407,0.1451701670885086,0.18231631019307676,0.227134108543396
183,0.0627317562415872,0.14428181946277618,0.17892691922830137,0.2212015837430954
184,0.06351499676542438,0.14427682757377625,0.18115904946145844,0.22653740644454956
185,0.06278554386580767,0.14350499212741852,0.1810830143146016,0.22281800210475922
186,0.06243337628067187,0.14509627223014832,0.1796146498523688,0.22205719351768494
187,0.06232816936529201,0.14288228750228882,0.17923945641933267,0.22058773040771484
188,0.06231017530207401,0.14280442893505096,0.17997121825082177,0.22122666239738464
189,0.06151987417884495,0.14309172332286835,0.1820487554307596,0.22220772504806519
190,0.060618817057136606,0.14198905229568481,0.1801881357059237,0.22114108502864838
191,0.060771417156185795,0.1415938138961792,0.18162548408006715,0.2234421819448471
192,0.06112335472489181,0.14399656653404236,0.18042374595928873,0.22020891308784485
193,0.060213629176597235,0.13935557007789612,0.18737189360730433,0.2333223819732666
194,0.0608212916261476,0.13996997475624084,0.17916295579420594,0.21998579800128937
195,0.05947984092990342,0.13965637981891632,0.17787348435344486,0.2179282009601593
196,0.06046043903283451,0.13887663185596466,0.17747472498193972,0.2228328287601471
197,0.059900293106456164,0.13999953866004944,0.1847869247528717,0.22534871101379395
198,0.059837756799938885,0.1391744166612625,0.18002492307483112,0.22033707797527313
199,0.05859964349023674,0.13864275813102722,0.17935831327634832,0.22314965724945068
200,0.0586693704776142,0.13691392540931702,0.18036334365370157,0.2221277803182602
201,0.0594571431207916,0.13983431458473206,0.18107174476239649,0.22090330719947815
202,0.057854947998471885,0.1382903754711151,0.17782584810408095,0.22020195424556732
203,0.05831163309757476,0.13902975618839264,0.17960370481958857,0.21676231920719147
204,0.05817227980688862,0.13845990598201752,0.17710815391336493,0.2178007811307907
205,0.05661310684745726,0.13595953583717346,0.1759261210255691,0.2158290147781372
206,0.05716092977672815,0.13669441640377045,0.17750287165189318,0.21597261726856232
207,0.05674187699332833,0.13621379435062408,0.18190004930443318,0.2205895185470581
208,0.056753596007500004,0.13688619434833527,0.1737666668373318,0.21497005224227905
209,0.05684415615447189,0.1368236094713211,0.18378245728990733,0.22454330325126648
210,0.05631064332049826,0.13503508269786835,0.1771947691208209,0.21493828296661377
211,0.05556138568436322,0.13532224297523499,0.17995927337610212,0.21830613911151886
212,0.056870815485877836,0.13633738458156586,0.17959036665087458,0.22088949382305145
213,0.05613704094582278,0.13635216653347015,0.1808894433895873,0.22340773046016693
214,0.0551755497151095,0.13411971926689148,0.17719868755945123,0.21814070641994476
215,0.05594729225191733,0.13689251244068146,0.1777381634372161,0.21818076074123383
216,0.05537057520173814,0.1343684196472168,0.1793124834444557,0.21936559677124023
217,0.05494998393418348,0.1343376785516739,0.17640007923692227,0.21331867575645447
218,0.05499626021913212,0.1339777708053589,0.17633745870102793,0.21789874136447906
219,0.05500387776966976,0.1350003182888031,0.17741655080140864,0.21449267864227295
220,0.05376305358241434,0.13462217152118683,0.18810820844018517,0.2249242216348648
221,0.05428354598014899,0.1326998770236969,0.18031951596756746,0.2234218269586563
222,0.054094744643763355,0.13251051306724548,0.17836909551061278,0.2197529673576355
223,0.05369060112001455,0.1334019899368286,0.1800463451234928,0.21861481666564941
224,0.05391731265041491,0.13199014961719513,0.18137662572027574,0.21871539950370789
225,0.053774540879480213,0.1329948753118515,0.1791689965502018,0.21877004206180573
226,0.053524266260311655,0.12839841842651367,0.1783479793608283,0.2151349037885666
227,0.05252027216002993,0.13045954704284668,0.18179678369059615,0.21701562404632568
228,0.05319919540425357,0.13210979104042053,0.17740727771551787,0.213661327958107
229,0.05207389852275019,0.13087542355060577,0.18366507430178616,0.2247038036584854
230,0.053182318401725395,0.13257797062397003,0.1840969118660112,0.22300009429454803
231,0.05215340447814568,0.13178950548171997,0.18329245590629933,0.2195613980293274
232,0.05217788368463516,0.12882936000823975,0.1762731379804256,0.21703465282917023
233,0.05087664820577787,0.1274900585412979,0.1789852197144753,0.21618598699569702
234,0.05233580604924456,0.13118143379688263,0.18180248481346953,0.2166443169116974
235,0.05137908515398917,0.1282682716846466,0.17822822309711656,0.21576517820358276
236,0.05108587168481039,0.13063950836658478,0.18727148856772863,0.2226051539182663
237,0.05222917631592439,0.12954914569854736,0.17953379856047652,0.21512547135353088
238,0.05007534860835775,0.12825645506381989,0.1783564915606035,0.21894630789756775
239,0.051238828723359366,0.12753528356552124,0.1783726621543171,0.2131073921918869
240,0.050067612131976566,0.12733450531959534,0.1788766780859317,0.2172604203224182
241,0.05039283254629244,0.128342866897583,0.17617507668569235,0.2118777483701706
242,0.049574534570717296,0.12589633464813232,0.17952352171843478,0.21594126522541046
243,0.04994001142356707,0.12756018340587616,0.17965287578523914,0.215831458568573
244,0.050790527106627174,0.12941192090511322,0.1827341008299693,0.21750402450561523
245,0.04935906843646713,0.12663425505161285,0.17969290196612217,0.21690748631954193
246,0.05011411082080525,0.1276954710483551,0.17899124380998113,0.21512769162654877
247,0.04918841335355588,0.12682141363620758,0.17739704281398688,0.21583561599254608
248,0.04911771576608653,0.12655651569366455,0.18433643664969884,0.2192259281873703
249,0.049982795795506754,0.12739692628383636,0.178400351416479,0.21356017887592316
250,0.04875735262327868,0.12808625400066376,0.18249276001744338,0.21439094841480255
251,0.04880818738804563,0.12619954347610474,0.1787348818358642,0.21661509573459625
252,0.04816858043246295,0.12764956057071686,0.18492260480833886,0.21750958263874054
253,0.04904152325395009,0.12791989743709564,0.18126049281205692,0.21304403245449066
254,0.04783473746932071,0.12446878105401993,0.17831764044313914,0.2125057876110077
255,0.04679639141439744,0.1242610439658165,0.18031221991862434,0.21411161124706268
256,0.04907519674009603,0.12718906998634338,0.18089504599004463,0.21284274756908417
257,0.04880016011631359,0.12700733542442322,0.18352437792744386,0.21786443889141083
258,0.04749001499832324,0.12453766167163849,0.18364507335396085,0.21534757316112518
259,0.0473858703373243,0.12307588011026382,0.18260335656570745,0.2150169461965561
260,0.04719212329339074,0.12343981862068176,0.18501123996147453,0.21345819532871246
261,0.04627441301051041,0.12362909317016602,0.18147813305612978,0.21439623832702637
262,0.04798276536166668,0.12464280426502228,0.18194084658498527,0.21545112133026123
263,0.046077952780963286,0.12206896394491196,0.18394002167245288,0.22359700500965118
264,0.04715237962891874,0.12392748147249222,0.18729555715471743,0.21721236407756805
265,0.04575241618263333,0.1222010925412178,0.18806464249849697,0.22391286492347717
266,0.04777493805665037,0.12447979301214218,0.18190098895134904,0.21755239367485046
267,0.04611163967005585,0.12256640195846558,0.18170491581201176,0.21590112149715424
268,0.04629608735685115,0.12225355207920074,0.1887737481888803,0.2245924174785614
269,0.045349343214184046,0.12292716652154922,0.1875338776600909,0.21693091094493866
270,0.046794544621978115,0.12348666042089462,0.19249714833054035,0.22286541759967804
271,0.04562963029045774,0.12188464403152466,0.18423228119330248,0.21524478495121002
272,0.045653440210077424,0.12242899090051651,0.18895290766011705,0.21721895039081573
273,0.0452156152130793,0.12089137732982635,0.1842473366559024,0.21750876307487488
274,0.04590411277730828,0.12235035747289658,0.18667579207291882,0.2147401124238968
275,0.04558362080918058,0.12166034430265427,0.18328717104771813,0.21500518918037415
276,0.04496018918555068,0.12107497453689575,0.18486515046488464,0.2153356522321701
277,0.045121389056515436,0.12242912501096725,0.18480128437138965,0.2131466567516327
278,0.0459423981424745,0.12205169349908829,0.1860742418777357,0.2134609967470169
279,0.04573471860393234,0.12089624255895615,0.1860108582418052,0.21264252066612244
280,0.04467048943447678,0.12012417614459991,0.18547112411463695,0.21397240459918976
281,0.04412966411884712,0.11999843269586563,0.18362221499630463,0.21335984766483307
282,0.044112828094512224,0.12081000208854675,0.1868262061887611,0.2150469720363617
283,0.0452536229327645,0.1219150722026825,0.18455884534800676,0.21567301452159882
284,0.04345420102143417,0.11834494769573212,0.1893256845250844,0.22494813799858093
285,0.04389581144989833,0.12081985920667648,0.1857724144417208,0.21616074442863464
286,0.044277829168688346,0.11907591670751572,0.1888815896635766,0.21606919169425964
287,0.043535403137945614,0.11930394917726517,0.1847247936882421,0.21356089413166046
288,0.04430414143058917,0.11974784731864929,0.19072159251018106,0.2203741818666458
289,0.04424939608282369,0.12161284685134888,0.18727086209315694,0.22077657282352448
290,0.04255877518216553,0.11959896981716156,0.18666046805880526,0.21562707424163818
291,0.043394669303265604,0.12161813676357269,0.18780435560929415,0.21759507060050964
292,0.043059710919371115,0.11859523504972458,0.18588798468350987,0.21339474618434906
293,0.0431019759574986,0.11955873668193817,0.18733871115368633,0.21376393735408783
294,0.04250493910892502,0.11791322380304337,0.18528661670284302,0.21579335629940033
295,0.04244634760138781,0.1179635301232338,0.1864965983124807,0.2151167392730713
296,0.04224404010354825,0.11835058778524399,0.1849612710781974,0.21255263686180115
297,0.04331912713773225,0.11993654817342758,0.18846387653456625,0.2189013808965683
298,0.042964514871330364,0.11962882429361343,0.19359444166797843,0.22135035693645477
299,0.04267004124172356,0.11835633218288422,0.18572312561579626,0.21736231446266174
300,0.04190861947996461,0.11817193031311035,0.18766595028848543,0.216049924492836
301,0.04179923627120645,0.11817754060029984,0.19138384616318294,0.21812006831169128
302,0.04252865685797904,0.11917172372341156,0.19414056277879632,0.22030378878116608
303,0.041470451017274805,0.11638148874044418,0.19329004898879873,0.22207772731781006
304,0.042016742487802454,0.11827665567398071,0.18617506031236256,0.2140539437532425
305,0.04237285274607332,0.11796487867832184,0.18711003887270786,0.21784745156764984
306,0.04020672253049586,0.11465318500995636,0.19084174569737514,0.21807685494422913
307,0.04259198997169733,0.119922935962677,0.18917148049017518,0.21899956464767456
308,0.04228232296831582,0.11708220094442368,0.18988744465843813,0.2184157371520996
309,0.04120561134313112,0.11823034286499023,0.19137644844510476,0.21780943870544434
310,0.041770287870388965,0.11749029904603958,0.19539738112319668,0.22487199306488037
311,0.04180165153482686,0.11703894287347794,0.18462562527973944,0.21000345051288605
312,0.04059828307641589,0.1148504763841629,0.1932922539119675,0.2203626185655594
313,0.04182009530537154,0.11631343513727188,0.18854938445113917,0.21155348420143127
314,0.04090644384774825,0.11524661630392075,0.18739566646173902,0.2157459706068039
315,0.04109464168710553,0.11680789291858673,0.18855614747657262,0.21827927231788635
316,0.040773243420635874,0.11546987295150757,0.18621808304650658,0.2155647575855255
317,0.040954482114023485,0.11573001742362976,0.1888663946354257,0.21308308839797974
318,0.04178137552883962,0.11677167564630508,0.187837967404095,0.21361540257930756
319,0.04069936775561908,0.11554379761219025,0.18610815042644596,0.21272887289524078
320,0.040329017656166914,0.11528182774782181,0.18861842821403843,0.2148800939321518
321,0.040124331519979496,0.11424235999584198,0.18993427371827623,0.21457313001155853
322,0.040873667002534086,0.11575433611869812,0.18715509422796464,0.21449744701385498
323,0.039780322431951114,0.11284375935792923,0.18629681006097568,0.21414975821971893
324,0.040338586813405804,0.11564312130212784,0.18916667242152188,0.21479575335979462
325,0.040178404938753534,0.11329849064350128,0.18968226157258694,0.21610911190509796
326,0.04042250530429832,0.11432883888483047,0.19124522488180506,0.21947231888771057
327,0.039818246241496956,0.11259160935878754,0.18879337285286651,0.2141057848930359
328,0.039587253340236515,0.1138044148683548,0.1858675927750282,0.2120039016008377
329,0.039429996486591255,0.11472783237695694,0.1910625521430123,0.21477098762989044
330,0.039752161889539464,0.11335160583257675,0.18982830119397484,0.21803443133831024
331,0.03947870305779835,0.11338435858488083,0.18476007623736718,0.20938542485237122
332,0.038472293997588364,0.11074095219373703,0.18999892199285057,0.21435244381427765
333,0.04029357216685363,0.11386550962924957,0.19117224772007643,0.218710795044899
334,0.038742344522767744,0.11354014277458191,0.18669721768746853,0.21492819488048553
335,0.040633450829140515,0.11580358445644379,0.1878929666395516,0.214442640542984
